Date,Equity,dayProfit%,,,,
2013-12-02,1.17E+07,-0.816,XIV - 1.00 - false,,,
2013-12-03,1.14E+07,-2.469,XIV - 1.00 - false,,,
2013-12-04,1.15E+07,1,XIV - 1.00 - false,,,
2013-12-05,1.15E+07,-0.681,XIV - 1.00 - false,,,
2013-12-06,1.19E+07,3.459,XIV - 0.35 - false,,,
2013-12-09,1.19E+07,0.274,XIV - 1.00 - false,,,
2013-12-10,1.18E+07,-0.568,XIV - 1.00 - false,,,
2013-12-11,1.13E+07,-4.687,XIV - 0.55 - false,,,
2013-12-12,1.12E+07,-0.243,None - 0.00 - false,,,
2013-12-13,1.12E+07,0,None - 0.00 - false,,,
2013-12-16,1.12E+07,0,None - 0.00 - false,,,
2013-12-17,1.12E+07,0,None - 0.00 - false,,,
2013-12-18,1.12E+07,0,None - 0.00 - false,,,
2013-12-19,1.12E+07,0,XIV - 1.00 - false,,,
2013-12-20,1.12E+07,-0.745,XIV - 1.00 - false,,,
2013-12-23,1.16E+07,3.575,XIV - 1.00 - false,,,
2013-12-24,1.18E+07,2.001,XIV - 1.00 - false,,,
2013-12-26,1.20E+07,1.563,XIV - 1.00 - false,,,
2013-12-27,1.18E+07,-1.203,XIV - 1.00 - false,,,
2013-12-30,1.16E+07,-1.785,XIV - 1.00 - false,,,
2013-12-31,1.16E+07,0.173,XIV - 1.00 - false,,,
2014-01-02,1.14E+07,-1.901,XIV - 0.55 - false,,,
2014-01-03,1.15E+07,0.323,XIV - 0.20 - false,,,
2014-01-06,1.15E+07,0.251,XIV - 0.55 - false,,,
2014-01-07,1.16E+07,1.236,XIV - 0.55 - false,,,
2014-01-08,1.16E+07,-0.093,XIV - 0.55 - false,,,
2014-01-09,1.16E+07,-0.171,XIV - 0.55 - false,,,
2014-01-10,1.17E+07,1.262,XIV - 1.00 - false,,,
2014-01-13,1.13E+07,-3.515,XIV - 1.00 - false,,,
2014-01-14,1.18E+07,4.075,None - 0.00 - false,,,
2014-01-15,1.18E+07,0,XIV - 0.55 - false,,,
2014-01-16,1.18E+07,-0.335,XIV - 0.55 - false,,,
2014-01-17,1.17E+07,-0.061,XIV - 0.55 - false,,,
2014-01-21,1.18E+07,0.659,XIV - 0.55 - false,,,
2014-01-22,1.19E+07,0.818,XIV - 0.55 - false,,,
2014-01-23,1.17E+07,-1.432,XIV - 0.55 - false,,,
2014-01-24,1.12E+07,-4.918,None - 0.00 - false,,,
2014-01-27,1.12E+07,0,None - 0.00 - false,,,
2014-01-28,1.12E+07,0,None - 0.00 - false,,,
2014-01-29,1.12E+07,0,None - 0.00 - false,,,
2014-01-30,1.12E+07,0,None - 0.00 - false,,,
2014-01-31,1.12E+07,0,None - 0.00 - false,,,
2014-02-03,1.12E+07,0,None - 0.00 - false,,,
2014-02-04,1.12E+07,0,None - 0.00 - false,,,
2014-02-05,1.12E+07,0,None - 0.00 - false,,,
2014-02-06,1.12E+07,0,None - 0.00 - false,,,
2014-02-07,1.12E+07,0,None - 0.00 - false,,,
2014-02-10,1.12E+07,0,None - 0.00 - false,,,
2014-02-11,1.12E+07,0,None - 0.00 - false,,,
2014-02-12,1.12E+07,0,None - 0.00 - false,,,
2014-02-13,1.12E+07,0,None - 0.00 - false,,,
2014-02-14,1.12E+07,0,None - 0.00 - false,,,
2014-02-18,1.12E+07,0,None - 0.00 - false,,,
2014-02-19,1.12E+07,0,None - 0.00 - false,,,
2014-02-20,1.12E+07,0,None - 0.00 - false,,,
2014-02-21,1.12E+07,0,None - 0.00 - false,,,
2014-02-24,1.12E+07,0,None - 0.00 - false,,,
2014-02-25,1.12E+07,0,None - 0.00 - false,,,
2014-02-26,1.12E+07,0,None - 0.00 - false,,,
2014-02-27,1.12E+07,0,None - 0.00 - false,,,
2014-02-28,1.12E+07,0,None - 0.00 - false,,,
2014-03-03,1.12E+07,0,None - 0.00 - false,,,
2014-03-04,1.12E+07,0,None - 0.00 - false,,,
2014-03-05,1.12E+07,0,None - 0.00 - false,,,
2014-03-06,1.12E+07,0,None - 0.00 - false,,,
2014-03-07,1.12E+07,0,None - 0.00 - false,,,
2014-03-10,1.12E+07,0,None - 0.00 - false,,,
2014-03-11,1.12E+07,0,None - 0.00 - false,,,
2014-03-12,1.12E+07,0,None - 0.00 - false,,,
2014-03-13,1.12E+07,0,None - 0.00 - false,,,
2014-03-14,1.12E+07,0,None - 0.00 - false,,,
2014-03-17,1.12E+07,0,None - 0.00 - false,,,
2014-03-18,1.12E+07,0,None - 0.00 - false,,,
2014-03-19,1.12E+07,0,None - 0.00 - false,,,
2014-03-20,1.12E+07,0,None - 0.00 - false,,,
2014-03-21,1.12E+07,0,None - 0.00 - false,,,
2014-03-24,1.12E+07,0,None - 0.00 - false,,,
2014-03-25,1.12E+07,0,None - 0.00 - false,,,
2014-03-26,1.12E+07,0,XIV - 0.65 - false,,,
2014-03-27,1.13E+07,0.774,XIV - 0.45 - false,,,
2014-03-28,1.13E+07,0.544,XIV - 0.45 - false,,,
2014-03-31,1.15E+07,1.38,XIV - 1.00 - false,,,
2014-04-01,1.19E+07,3.289,XIV - 1.00 - false,,,
2014-04-02,1.18E+07,-0.667,XIV - 1.00 - false,,,
2014-04-03,1.18E+07,0.061,XIV - 1.00 - false,,,
2014-04-04,1.15E+07,-2.135,XIV - 1.00 - false,,,
2014-04-07,1.13E+07,-2.244,XIV - 1.00 - false,,,
2014-04-08,1.15E+07,1.818,XIV - 0.45 - false,,,
2014-04-09,1.16E+07,1.184,XIV - 0.45 - false,,,
2014-04-10,1.13E+07,-2.718,XIV - 1.00 - false,,,
2014-04-11,1.09E+07,-3.119,XIV - 0.45 - false,,,
2014-04-14,1.10E+07,0.377,None - 0.00 - false,,,
2014-04-15,1.10E+07,0,None - 0.00 - false,,,
2014-04-16,1.10E+07,0,XIV - 0.45 - false,,,
2014-04-17,1.11E+07,0.643,XIV - 1.00 - false,,,
2014-04-21,1.13E+07,1.942,XIV - 1.00 - false,,,
2014-04-22,1.13E+07,0.184,XIV - 1.00 - false,,,
2014-04-23,1.12E+07,-0.429,XIV - 1.00 - false,,,
2014-04-24,1.11E+07,-1.201,XIV - 1.00 - false,,,
2014-04-25,1.10E+07,-0.779,XIV - 1.00 - false,,,
2014-04-28,1.13E+07,2.199,XIV - 1.00 - false,,,
2014-04-29,1.15E+07,1.786,XIV - 1.00 - false,,,
2014-04-30,1.15E+07,-0.094,XIV - 1.00 - false,,,
2014-05-01,1.15E+07,0,XIV - 1.00 - false,,,
2014-05-02,1.15E+07,0.453,XIV - 1.00 - false,,,
2014-05-05,1.16E+07,1.083,XIV - 1.00 - false,,,
2014-05-06,1.16E+07,-0.655,XIV - 1.00 - false,,,
2014-05-07,1.18E+07,1.707,XIV - 1.00 - false,,,
2014-05-08,1.17E+07,-0.029,XIV - 1.00 - false,,,
2014-05-09,1.20E+07,2.091,XIV - 1.00 - false,,,
2014-05-12,1.23E+07,2.971,XIV - 1.00 - false,,,
2014-05-13,1.23E+07,-0.252,XIV - 1.00 - false,,,
2014-05-14,1.24E+07,0.477,XIV - 1.00 - false,,,
2014-05-15,1.22E+07,-1.062,XIV - 1.00 - false,,,
2014-05-16,1.25E+07,2.288,XIV - 1.00 - false,,,
2014-05-19,1.27E+07,1.215,XIV - 1.00 - false,,,
2014-05-20,1.28E+07,0.764,XIV - 1.00 - false,,,
2014-05-21,1.30E+07,1.57,XIV - 1.00 - false,,,
2014-05-22,1.30E+07,0.08,XIV - 1.00 - false,,,
2014-05-23,1.31E+07,0.719,XIV - 1.00 - false,,,
2014-05-27,1.35E+07,3.066,XIV - 1.00 - false,,,
2014-05-28,1.35E+07,0.308,XIV - 1.00 - false,,,
2014-05-29,1.36E+07,0.358,XIV - 1.00 - false,,,
2014-05-30,1.36E+07,0.178,XIV - 1.00 - false,,,
2014-06-02,1.37E+07,0.61,XIV - 1.00 - false,,,
2014-06-03,1.36E+07,-0.48,XIV - 1.00 - false,,,
2014-06-04,1.38E+07,1.066,XIV - 1.00 - false,,,
2014-06-05,1.42E+07,3.516,XIV - 1.00 - false,,,
2014-06-06,1.50E+07,5.045,XIV - 1.00 - false,,,
2014-06-09,1.47E+07,-1.408,XIV - 1.00 - false,,,
2014-06-10,1.50E+07,1.756,XIV - 1.00 - false,,,
2014-06-11,1.47E+07,-2.139,XIV - 1.00 - false,,,
2014-06-12,1.40E+07,-4.772,XIV - 1.00 - false,,,
2014-06-13,1.42E+07,1.63,XIV - 1.00 - false,,,
2014-06-16,1.42E+07,0.097,XIV - 1.00 - false,,,
2014-06-17,1.47E+07,3.399,XIV - 1.00 - false,,,
2014-06-18,1.55E+07,5.257,XIV - 1.00 - false,,,
2014-06-19,1.54E+07,-0.357,XIV - 1.00 - false,,,
2014-06-20,1.52E+07,-1.387,XIV - 1.00 - false,,,
2014-06-23,1.56E+07,2.495,XIV - 1.00 - false,,,
2014-06-24,1.50E+07,-3.695,XIV - 1.00 - false,,,
2014-06-25,1.56E+07,3.954,XIV - 1.00 - false,,,
2014-06-26,1.54E+07,-1.326,XIV - 1.00 - false,,,
2014-06-27,1.55E+07,0.829,XIV - 1.00 - false,,,
2014-06-30,1.57E+07,0.933,XIV - 1.00 - false,,,
2014-07-01,1.61E+07,2.553,XIV - 1.00 - false,,,
2014-07-02,1.62E+07,1.051,XIV - 1.00 - false,,,
2014-07-03,1.65E+07,1.359,XIV - 1.00 - false,,,
2014-07-07,1.61E+07,-2.052,XIV - 1.00 - false,,,
2014-07-08,1.59E+07,-1.625,XIV - 1.00 - false,,,
2014-07-09,1.62E+07,1.979,XIV - 0.55 - false,,,
2014-07-10,1.59E+07,-1.923,XIV - 1.00 - false,,,
2014-07-11,1.60E+07,1.039,XIV - 0.55 - false,,,
2014-07-14,1.63E+07,1.552,XIV - 0.55 - false,,,
2014-07-15,1.61E+07,-0.982,XIV - 0.55 - false,,,
2014-07-16,1.63E+07,1.274,XIV - 0.55 - false,,,
2014-07-17,1.55E+07,-5.237,XIV - 1.00 - false,,,
2014-07-18,1.66E+07,7.351,None - 0.00 - false,,,
2014-07-21,1.66E+07,0,XIV - 0.55 - false,,,
2014-07-22,1.68E+07,1.106,None - 0.00 - false,,,
2014-07-23,1.68E+07,0,None - 0.00 - false,,,
2014-07-24,1.68E+07,0,XIV - 0.55 - false,,,
2014-07-25,1.65E+07,-1.592,XIV - 0.55 - false,,,
2014-07-28,1.66E+07,0.298,XIV - 0.35 - false,,,
2014-07-29,1.66E+07,0.031,XIV - 0.55 - false,,,
2014-07-30,1.64E+07,-0.901,XIV - 0.35 - false,,,
2014-07-31,1.60E+07,-2.923,None - 0.00 - false,,,
2014-08-01,1.60E+07,0,None - 0.00 - false,,,
2014-08-04,1.60E+07,0,None - 0.00 - false,,,
2014-08-05,1.60E+07,0,None - 0.00 - false,,,
2014-08-06,1.60E+07,0,None - 0.00 - false,,,
2014-08-07,1.60E+07,0,None - 0.00 - false,,,
2014-08-08,1.60E+07,0,None - 0.00 - false,,,
2014-08-11,1.60E+07,0,None - 0.00 - false,,,
2014-08-12,1.60E+07,0,None - 0.00 - false,,,
2014-08-13,1.60E+07,0,None - 0.00 - false,,,
2014-08-14,1.60E+07,0,XIV - 0.55 - false,,,
2014-08-15,1.59E+07,-0.026,XIV - 1.00 - false,,,
2014-08-18,1.65E+07,3.716,XIV - 1.00 - false,,,
2014-08-19,1.67E+07,0.946,XIV - 1.00 - false,,,
2014-08-20,1.66E+07,-0.759,XIV - 1.00 - false,,,
2014-08-21,1.65E+07,-0.292,XIV - 1.00 - false,,,
2014-08-22,1.66E+07,0.361,XIV - 1.00 - false,,,
2014-08-25,1.68E+07,1.034,XIV - 1.00 - false,,,
2014-08-26,1.66E+07,-0.845,XIV - 1.00 - false,,,
2014-08-27,1.65E+07,-0.695,XIV - 1.00 - false,,,
2014-08-28,1.62E+07,-1.694,XIV - 1.00 - false,,,
2014-08-29,1.63E+07,0.689,XIV - 1.00 - false,,,
2014-09-02,1.62E+07,-0.639,XIV - 1.00 - false,,,
2014-09-03,1.64E+07,1.148,XIV - 0.55 - false,,,
2014-09-04,1.64E+07,-0.137,XIV - 1.00 - false,,,
2014-09-05,1.67E+07,2.026,XIV - 0.55 - false,,,
2014-09-08,1.67E+07,-0.123,XIV - 1.00 - false,,,
2014-09-09,1.63E+07,-2.683,XIV - 1.00 - false,,,
2014-09-10,1.64E+07,0.666,None - 0.00 - false,,,
2014-09-11,1.64E+07,0,XIV - 0.55 - false,,,
2014-09-12,1.62E+07,-1.239,XIV - 0.20 - false,,,
2014-09-15,1.61E+07,-0.503,None - 0.00 - false,,,
2014-09-16,1.61E+07,0,None - 0.00 - false,,,
2014-09-17,1.61E+07,0,None - 0.00 - false,,,
2014-09-18,1.61E+07,0,XIV - 0.20 - false,,,
2014-09-19,1.61E+07,-0.009,XIV - 1.00 - false,,,
2014-09-22,1.55E+07,-3.54,XIV - 1.00 - false,,,
2014-09-23,1.49E+07,-3.694,XIV - 0.20 - false,,,
2014-09-24,1.50E+07,0.609,None - 0.00 - false,,,
2014-09-25,1.50E+07,0,None - 0.00 - false,,,
2014-09-26,1.50E+07,0,None - 0.00 - false,,,
2014-09-29,1.50E+07,0,None - 0.00 - false,,,
2014-09-30,1.50E+07,0,None - 0.00 - false,,,
2014-10-01,1.50E+07,0,None - 0.00 - false,,,
2014-10-02,1.50E+07,0,None - 0.00 - false,,,
2014-10-03,1.50E+07,0,None - 0.00 - false,,,
2014-10-06,1.50E+07,0,XIV - 0.45 - false,,,
2014-10-07,1.46E+07,-3.052,None - 0.00 - false,,,
2014-10-08,1.46E+07,0,None - 0.00 - false,,,
2014-10-09,1.46E+07,0,None - 0.00 - false,,,
2014-10-10,1.46E+07,0,None - 0.00 - false,,,
2014-10-13,1.46E+07,0,None - 0.00 - false,,,
2014-10-14,1.46E+07,0,None - 0.00 - false,,,
2014-10-15,1.46E+07,0,None - 0.00 - false,,,
2014-10-16,1.46E+07,0,None - 0.00 - false,,,
2014-10-17,1.46E+07,0,None - 0.00 - false,,,
2014-10-20,1.46E+07,0,None - 0.00 - false,,,
2014-10-21,1.46E+07,0,None - 0.00 - false,,,
2014-10-22,1.46E+07,0,None - 0.00 - false,,,
2014-10-23,1.46E+07,0,None - 0.00 - false,,,
2014-10-24,1.46E+07,0,None - 0.00 - false,,,
2014-10-27,1.46E+07,0,None - 0.00 - false,,,
2014-10-28,1.46E+07,0,None - 0.00 - false,,,
2014-10-29,1.46E+07,0,XIV - 1.00 - false,,,
2014-10-30,1.45E+07,-0.346,XIV - 0.65 - false,,,
2014-10-31,1.47E+07,1.599,XIV - 0.45 - false,,,
2014-11-03,1.46E+07,-0.712,XIV - 0.45 - false,,,
2014-11-04,1.47E+07,0.349,XIV - 0.45 - false,,,
2014-11-05,1.48E+07,0.551,XIV - 0.45 - false,,,
2014-11-06,1.49E+07,1.101,XIV - 1.00 - false,,,
2014-11-07,1.52E+07,1.482,XIV - 1.00 - false,,,
2014-11-10,1.57E+07,3.678,XIV - 1.00 - false,,,
2014-11-11,1.57E+07,0.104,XIV - 1.00 - false,,,
2014-11-12,1.55E+07,-1.276,XIV - 1.00 - false,,,
2014-11-13,1.53E+07,-1.267,XIV - 1.00 - false,,,
2014-11-14,1.53E+07,-0.241,XIV - 1.00 - false,,,
2014-11-17,1.53E+07,0.241,XIV - 1.00 - false,,,
2014-11-18,1.56E+07,1.657,XIV - 1.00 - false,,,
2014-11-19,1.52E+07,-2.418,XIV - 1.00 - false,,,
2014-11-20,1.54E+07,0.997,XIV - 1.00 - false,,,
2014-11-21,1.57E+07,2.108,XIV - 1.00 - false,,,
2014-11-24,1.60E+07,2.09,XIV - 1.00 - false,,,
2014-11-25,1.61E+07,0.614,XIV - 1.00 - false,,,
2014-11-26,1.64E+07,1.627,XIV - 1.00 - false,,,
2014-11-28,1.59E+07,-2.676,XIV - 1.00 - false,,,
2014-12-01,1.53E+07,-4.139,XIV - 1.00 - false,,,
2014-12-02,1.61E+07,5.151,XIV - 0.45 - false,,,
2014-12-03,1.62E+07,0.7,XIV - 1.00 - false,,,
2014-12-04,1.62E+07,-0.126,XIV - 1.00 - false,,,
2014-12-05,1.64E+07,1.735,XIV - 1.00 - false,,,
2014-12-08,1.58E+07,-3.928,XIV - 1.00 - false,,,
2014-12-09,1.55E+07,-1.544,XIV - 0.80 - false,,,
2014-12-10,1.43E+07,-8.05,XIV - 0.45 - false,,,
2014-12-11,1.39E+07,-2.867,None - 0.00 - false,,,
2014-12-12,1.39E+07,0,None - 0.00 - false,,,
2014-12-15,1.39E+07,0,None - 0.00 - false,,,
2014-12-16,1.39E+07,0,None - 0.00 - false,,,
2014-12-17,1.39E+07,0,None - 0.00 - false,,,
2014-12-18,1.39E+07,0,None - 0.00 - false,,,
2014-12-19,1.39E+07,0,None - 0.00 - false,,,
2014-12-22,1.39E+07,0,None - 0.00 - false,,,
2014-12-23,1.39E+07,0,XIV - 0.45 - false,,,
2014-12-24,1.39E+07,0.294,None - 0.00 - false,,,
2014-12-26,1.39E+07,0,XIV - 1.00 - false,,,
2014-12-29,1.40E+07,0.171,XIV - 1.00 - false,,,
2014-12-30,1.36E+07,-2.39,XIV - 0.45 - false,,,
2014-12-31,1.31E+07,-3.699,None - 0.00 - false,,,
2015-01-02,1.31E+07,0,None - 0.00 - false,,,
2015-01-05,1.31E+07,0,None - 0.00 - false,,,
2015-01-06,1.31E+07,0,None - 0.00 - false,,,
2015-01-07,1.31E+07,0,None - 0.00 - false,,,
2015-01-08,1.31E+07,0,None - 0.00 - false,,,
2015-01-09,1.31E+07,0,None - 0.00 - false,,,
2015-01-12,1.31E+07,0,None - 0.00 - false,,,
2015-01-13,1.31E+07,0,None - 0.00 - false,,,
2015-01-14,1.31E+07,0,None - 0.00 - false,,,
2015-01-15,1.31E+07,0,None - 0.00 - false,,,
2015-01-16,1.31E+07,0,None - 0.00 - false,,,
2015-01-20,1.31E+07,0,None - 0.00 - false,,,
2015-01-21,1.31E+07,0,None - 0.00 - false,,,
2015-01-22,1.31E+07,0,None - 0.00 - false,,,
2015-01-23,1.31E+07,0,None - 0.00 - false,,,
2015-01-26,1.31E+07,0,None - 0.00 - false,,,
2015-01-27,1.31E+07,0,None - 0.00 - false,,,
2015-01-28,1.31E+07,0,None - 0.00 - false,,,
2015-01-29,1.31E+07,0,None - 0.00 - false,,,
2015-01-30,1.31E+07,0,None - 0.00 - false,,,
2015-02-02,1.31E+07,0,None - 0.00 - false,,,
2015-02-03,1.31E+07,0,None - 0.00 - false,,,
2015-02-04,1.31E+07,0,None - 0.00 - false,,,
2015-02-05,1.31E+07,0,None - 0.00 - false,,,
2015-02-06,1.31E+07,0,None - 0.00 - false,,,
2015-02-09,1.31E+07,0,None - 0.00 - false,,,
2015-02-10,1.31E+07,0,None - 0.00 - false,,,
2015-02-11,1.31E+07,0,None - 0.00 - false,,,
2015-02-12,1.31E+07,0,None - 0.00 - false,,,
2015-02-13,1.31E+07,0,XIV - 0.80 - false,,,
2015-02-17,1.31E+07,-0.242,XIV - 0.45 - false,,,
2015-02-18,1.31E+07,0.365,XIV - 0.45 - false,,,
2015-02-19,1.33E+07,0.972,None - 0.00 - false,,,
2015-02-20,1.33E+07,0,XIV - 1.00 - false,,,
2015-02-23,1.32E+07,-0.459,XIV - 1.00 - false,,,
2015-02-24,1.37E+07,4.069,XIV - 1.00 - false,,,
2015-02-25,1.36E+07,-0.672,XIV - 1.00 - false,,,
2015-02-26,1.38E+07,1.184,XIV - 1.00 - false,,,
2015-02-27,1.39E+07,0.501,XIV - 1.00 - false,,,
2015-03-02,1.43E+07,3.325,XIV - 1.00 - false,,,
2015-03-03,1.40E+07,-2.223,XIV - 1.00 - false,,,
2015-03-04,1.40E+07,0.239,XIV - 1.00 - false,,,
2015-03-05,1.42E+07,1.254,XIV - 1.00 - false,,,
2015-03-06,1.36E+07,-4.421,XIV - 1.00 - false,,,
2015-03-09,1.38E+07,1.296,XIV - 0.45 - false,,,
2015-03-10,1.36E+07,-1.384,XIV - 0.45 - false,,,
2015-03-11,1.34E+07,-1.089,XIV - 0.45 - false,,,
2015-03-12,1.38E+07,2.609,XIV - 0.45 - false,,,
2015-03-13,1.36E+07,-1.013,XIV - 0.80 - false,,,
2015-03-16,1.39E+07,1.794,XIV - 0.45 - false,,,
2015-03-17,1.39E+07,0.247,XIV - 0.80 - false,,,
2015-03-18,1.44E+07,3.465,XIV - 0.80 - false,,,
2015-03-19,1.44E+07,-0.07,XIV - 1.00 - false,,,
2015-03-20,1.46E+07,1.568,XIV - 1.00 - false,,,
2015-03-23,1.49E+07,1.772,XIV - 1.00 - false,,,
2015-03-24,1.49E+07,0.365,XIV - 1.00 - false,,,
2015-03-25,1.43E+07,-4.477,XIV - 1.00 - false,,,
2015-03-26,1.44E+07,0.909,XIV - 1.00 - false,,,
2015-03-27,1.46E+07,1.104,XIV - 1.00 - false,,,
2015-03-30,1.50E+07,3.044,XIV - 1.00 - false,,,
2015-03-31,1.46E+07,-2.48,XIV - 1.00 - false,,,
2015-04-01,1.46E+07,0.057,XIV - 1.00 - false,,,
2015-04-02,1.49E+07,1.971,XIV - 1.00 - false,,,
2015-04-06,1.52E+07,2.072,XIV - 1.00 - false,,,
2015-04-07,1.53E+07,0.343,XIV - 1.00 - false,,,
2015-04-08,1.56E+07,1.9,XIV - 1.00 - false,,,
2015-04-09,1.61E+07,3.433,XIV - 1.00 - false,,,
2015-04-10,1.68E+07,4.407,XIV - 1.00 - false,,,
2015-04-13,1.64E+07,-2.755,XIV - 1.00 - false,,,
2015-04-14,1.65E+07,0.817,XIV - 1.00 - false,,,
2015-04-15,1.68E+07,2.127,XIV - 1.00 - false,,,
2015-04-16,1.72E+07,2.057,XIV - 1.00 - false,,,
2015-04-17,1.66E+07,-3.4,XIV - 1.00 - false,,,
2015-04-20,1.72E+07,3.395,XIV - 1.00 - false,,,
2015-04-21,1.72E+07,-0.024,XIV - 1.00 - false,,,
2015-04-22,1.73E+07,1.094,XIV - 1.00 - false,,,
2015-04-23,1.75E+07,0.89,XIV - 1.00 - false,,,
2015-04-24,1.77E+07,0.93,XIV - 1.00 - false,,,
2015-04-27,1.72E+07,-2.763,XIV - 1.00 - false,,,
2015-04-28,1.78E+07,3.426,XIV - 1.00 - false,,,
2015-04-29,1.73E+07,-2.677,XIV - 1.00 - false,,,
2015-04-30,1.68E+07,-2.655,XIV - 1.00 - false,,,
2015-05-01,1.76E+07,4.712,XIV - 1.00 - false,,,
2015-05-04,1.76E+07,-0.308,XIV - 1.00 - false,,,
2015-05-05,1.70E+07,-3.206,XIV - 1.00 - false,,,
2015-05-06,1.67E+07,-1.62,XIV - 1.00 - false,,,
2015-05-07,1.68E+07,0.549,XIV - 1.00 - false,,,
2015-05-08,1.77E+07,5.161,XIV - 0.55 - false,,,
2015-05-11,1.75E+07,-1.323,XIV - 1.00 - false,,,
2015-05-12,1.75E+07,0.242,XIV - 1.00 - false,,,
2015-05-13,1.78E+07,1.736,XIV - 0.55 - false,,,
2015-05-14,1.80E+07,1.134,XIV - 0.55 - false,,,
2015-05-15,1.81E+07,0.434,XIV - 1.00 - false,,,
2015-05-18,1.87E+07,3.247,XIV - 1.00 - false,,,
2015-05-19,1.89E+07,1.405,XIV - 1.00 - false,,,
2015-05-20,1.89E+07,-0.176,XIV - 1.00 - false,,,
2015-05-21,1.94E+07,2.709,XIV - 1.00 - false,,,
2015-05-22,1.94E+07,-0.193,XIV - 1.00 - false,,,
2015-05-26,1.86E+07,-3.823,XIV - 1.00 - false,,,
2015-05-27,1.93E+07,3.754,XIV - 1.00 - false,,,
2015-05-28,1.91E+07,-1.119,XIV - 1.00 - false,,,
2015-05-29,1.90E+07,-0.61,XIV - 1.00 - false,,,
2015-06-01,1.92E+07,0.92,XIV - 1.00 - false,,,
2015-06-02,1.89E+07,-1.606,XIV - 1.00 - false,,,
2015-06-03,1.92E+07,1.721,XIV - 1.00 - false,,,
2015-06-04,1.85E+07,-3.361,XIV - 1.00 - false,,,
2015-06-05,1.89E+07,1.684,XIV - 0.55 - false,,,
2015-06-08,1.87E+07,-1.056,XIV - 0.55 - false,,,
2015-06-09,1.88E+07,0.532,XIV - 0.55 - false,,,
2015-06-10,1.92E+07,2.366,XIV - 0.55 - false,,,
2015-06-11,1.94E+07,1.175,XIV - 0.55 - false,,,
2015-06-12,1.93E+07,-0.736,XIV - 0.55 - false,,,
2015-06-15,1.88E+07,-2.309,XIV - 0.55 - false,,,
2015-06-16,1.90E+07,0.938,XIV - 0.35 - false,,,
2015-06-17,1.90E+07,0.129,XIV - 0.55 - false,,,
2015-06-18,1.93E+07,1.562,XIV - 0.55 - false,,,
2015-06-19,1.92E+07,-0.51,XIV - 0.55 - false,,,
2015-06-22,1.97E+07,2.259,XIV - 0.55 - false,,,
2015-06-23,1.99E+07,1.371,XIV - 1.00 - false,,,
2015-06-24,1.96E+07,-1.793,XIV - 1.00 - false,,,
2015-06-25,1.94E+07,-0.954,XIV - 0.55 - false,,,
2015-06-26,1.95E+07,0.327,XIV - 0.55 - false,,,
2015-06-29,1.77E+07,-9.109,XIV - 0.55 - false,,,
2015-06-30,1.77E+07,0.188,None - 0.00 - false,,,
2015-07-01,1.77E+07,0,None - 0.00 - false,,,
2015-07-02,1.77E+07,0,None - 0.00 - false,,,
2015-07-06,1.77E+07,0,None - 0.00 - false,,,
2015-07-07,1.77E+07,0,None - 0.00 - false,,,
2015-07-08,1.77E+07,0,None - 0.00 - false,,,
2015-07-09,1.77E+07,0,None - 0.00 - false,,,
2015-07-10,1.77E+07,0,None - 0.00 - false,,,
2015-07-13,1.77E+07,0,None - 0.00 - false,,,
2015-07-14,1.77E+07,0,None - 0.00 - false,,,
2015-07-15,1.77E+07,0,XIV - 0.55 - false,,,
2015-07-16,1.84E+07,3.692,None - 0.00 - false,,,
2015-07-17,1.84E+07,0,XIV - 1.00 - false,,,
2015-07-20,1.84E+07,0.271,XIV - 1.00 - false,,,
2015-07-21,1.86E+07,0.872,XIV - 0.55 - false,,,
2015-07-22,1.86E+07,0.26,XIV - 1.00 - false,,,
2015-07-23,1.84E+07,-1.536,XIV - 1.00 - false,,,
2015-07-24,1.78E+07,-2.892,XIV - 1.00 - false,,,
2015-07-27,1.69E+07,-5.25,XIV - 0.55 - false,,,
2015-07-28,1.76E+07,3.983,None - 0.00 - false,,,
2015-07-29,1.76E+07,0,XIV - 0.20 - false,,,
2015-07-30,1.76E+07,0.133,XIV - 1.00 - false,,,
2015-07-31,1.76E+07,0.144,XIV - 1.00 - false,,,
2015-08-03,1.79E+07,1.484,XIV - 1.00 - false,,,
2015-08-04,1.78E+07,-0.447,XIV - 1.00 - false,,,
2015-08-05,1.79E+07,0.693,XIV - 1.00 - false,,,
2015-08-06,1.73E+07,-3.484,XIV - 1.00 - false,,,
2015-08-07,1.74E+07,0.945,XIV - 0.20 - false,,,
2015-08-10,1.76E+07,0.761,XIV - 0.20 - false,,,
2015-08-11,1.74E+07,-0.893,XIV - 1.00 - false,,,
2015-08-12,1.74E+07,-0.084,None - 0.00 - false,,,
2015-08-13,1.74E+07,0,None - 0.00 - false,,,
2015-08-14,1.74E+07,0,None - 0.00 - false,,,
2015-08-17,1.74E+07,0,XIV - 0.65 - false,,,
2015-08-18,1.73E+07,-0.757,XIV - 1.00 - false,,,
2015-08-19,1.69E+07,-1.944,XIV - 0.65 - false,,,
2015-08-20,1.60E+07,-5.278,None - 0.00 - false,,,
2015-08-21,1.60E+07,0,None - 0.00 - false,,,
2015-08-24,1.60E+07,0,VXX - 1.00 - false,,,
2015-08-25,1.75E+07,8.889,VXX - 1.00 - false,,,
2015-08-26,1.59E+07,-9.162,VXX - 1.00 - false,,,
2015-08-27,1.63E+07,2.422,VXX - 1.00 - false,,,
